标题,帖子数,日期,情感
康美药业再获新版GMP认证  精细生产引领行业标,10205,17,2015-11-20 10:07:48,0.9900633219386007
康美需要与互联网巨头合作,13559,22,2015-11-27 10:59:22,0.498768060368036
互联网保险争相布局“大健康”,14479,20,2015-11-27 09:27:45,0.9780776698717532
健康保险市场：康美药业来了,13556,24,2015-11-12 01:17:51,0.9377674571092819
600518:康美药业2015年度第三期短期融资券发行,14905,12,2015-12-01 17:09:13,0.7764910786009843
600518:康美药业关于非公开发行股票事项进展公,45469,49,2015-12-03 17:17:19,0.9424059587299903
此股必上30,7926,15,2015-12-02 11:08:43,0.28623269049902134
现在每遇大跌逐步加仓、忌追高,114948,133,2015-08-25 11:57:50,0.15605195701670216
但愿康美入主中恒,29483,27,2015-11-30 22:12:20,0.5491453313756147
中恒不是康美想买就能买的。具体如下。 公告只,8976,24,2015-12-01 18:03:13,0.5542237214100257
一遇到风险就停牌耍无赖有意思吗？,7660,19,2015-11-27 18:26:20,0.9644130558362416
复盘来5个涨停板我就心满意足了,8270,21,2015-11-29 12:05:19,0.9500404586555203
致所有喊着补跌的人,7069,9,2015-11-27 20:35:06,0.7814346322865391
美美今天又拿下多少散户？昨天和今天一直在刚除,13015,45,2015-11-26 15:26:40,0.9662782078546946
阿里巴巴303亿元投资康美药业 成第二大股东,98422,47,2015-10-16 17:36:19,0.9725610692085073
牛短熊长是个伪命题,18136,53,2015-11-21 09:03:35,0.7874673093559943
康美药业今日超大单流入排名第16名(11-26),12671,9,2015-11-26 16:03:23,0.8048436045396629
其实真心不愿意康美停牌的，宁愿慢慢爬，主力毫,29014,35,2015-11-26 20:09:43,0.520932338031593
今日尾盘资金抢筹这些个股,36230,13,2015-11-26 17:09:38,0.8916996165904144
今天谁卖了 进来报个到 谈一下获奖感言好吗 谢,50327,58,2015-11-25 17:08:54,0.4951240528883465
《康美会补涨。。。》 不知为何前几日在吧里发,16951,19,2015-11-17 05:11:06,0.5350747915432534
《冬天来了，春天还会远吗。。。》 8.27清晨5点,5030,17,2015-11-03 20:42:30,0.8617081727242984
提前恭喜康美的伙伴们了，适可而止的坚持，往往,8262,21,2015-11-25 14:38:37,0.4915884777896944
明日继续冲高的概率很大！一一康美药业,6606,23,2015-11-25 22:23:09,0.9833559906218038
2.30分涨停，不涨停切我JJ,2887,31,2015-11-26 14:19:57,0.6962373974702016
600518:康美药业关于全资子公司竞拍取得土地使,17207,29,2015-11-25 16:53:08,0.8935723197885043
600518:康美药业关于全资子公司成立的公告,18813,20,2015-11-25 16:53:39,0.7895719740606861
孤独是做投资的必修课,4327,18,2015-11-25 21:07:04,0.9937171490031294
华泰一个月吃了快8亿，它想干啥？横扫一个月，,10108,15,2015-11-21 17:46:35,0.290068881724572
今天再次割肉,请看图.,8839,24,2015-11-25 13:48:47,0.39939727122440727
我在股市实战吧,8152,15,2015-11-20 12:54:29,0.9864726439979801
康美药业今日超大单流入排名第5名(11-25),12431,9,2015-11-25 16:06:04,0.8987755179665661
太开心了，今天第一次买康美药业,4472,22,2015-11-25 14:47:16,0.8422666357415546
雕虫小技-康美主力,5104,14,2015-11-21 09:40:00,0.9790573602948096
康美药业从明天起带领十三五大健康二胎儿童老人,6239,12,2015-11-11 19:37:58,0.9425931020891922
康美药业(600518)大宗交易数据一览(11-24),22563,17,2015-11-24 19:18:03,0.5524166593405974
新的康美医药e药谷与国内国际期货交易平台组合,3771,4,2015-11-24 20:08:06,0.9974462066386912
后市调整压力的来源,5909,12,2015-11-22 10:36:05,0.918460632478536
信任价值几何,21878,23,2015-09-21 12:27:07,0.9059725991332872
道长还是要说，也许康美会突然拉个涨停，但道长,3157,8,2015-11-23 11:51:44,0.5166636029288215
靠自己,5884,23,2015-11-20 08:41:02,0.5262327818078083
华山论剑 康美三剑客pk大战,52247,67,2015-11-05 21:09:16,0.7895869025268779
600518:康美药业关于全资子公司获得《药品GMP证,14037,28,2015-11-19 16:02:15,0.18381211645749018
老兔子观点：全球由于反恐形成了团结氛围，投资,8512,13,2015-11-19 07:13:26,0.9274155162289951
《聊聊康美的主力。。。》 华泰从股灾前就开始,4787,11,2015-11-19 17:11:13,0.4749423377974771
诚挚的欣慰,26322,36,2015-11-13 12:16:04,0.4475961338959177
中南传媒值得潜伏,7220,25,2015-11-02 11:50:52,0.81738931819034
再见了，17.26元。（第六季）,9620,26,2015-11-15 13:37:38,0.7940108669749563
道长今天还在，今天没有割肉操作_吉视传媒。计,6480,20,2015-11-13 20:07:42,0.2542183116825847
猫冬,122309,177,2015-11-09 20:29:45,0.8490992695232285
各位珍重,43971,95,2015-11-09 13:07:00,0.5
世界风云突变，唯我中华魏然屹立。试问周一谁敢,5758,11,2015-11-14 10:31:41,0.9737641267929024
遗憾,42802,61,2015-11-13 09:54:28,0.6171003717472114
长线投资模式PK短线投资模式,45115,65,2015-09-06 13:45:11,0.9931137203248623
王和王的女人！,12764,11,2015-10-15 17:47:08,0.9642761812411978
再博一次康美的短线,156501,611,2015-11-06 15:50:25,0.8931950727566735
百尺竿头,9876,36,2015-11-11 17:12:11,0.9670897164322309
600518:康美药业关于与深圳市宝安区人民政府签,11368,18,2015-11-12 00:00:00,0.5095087437206576
道长选股票就像马路上碰瓷的，速度太快的车不敢,3176,8,2015-11-11 21:38:55,0.016325328868236344
600518:康美药业关于设立康美健康保险股份有限,18871,34,2015-11-12 00:00:00,0.9819161007329911
呵呵呵，今日万幸没有被恶庄洗出啊！康美药业总,5800,23,2015-11-10 18:50:28,0.9954858926196576
600518:康美药业关于与深圳市宝安区人民政府签,16455,44,2015-11-11 00:00:00,0.5095087437206576
信念的力量,56528,85,2015-11-06 16:05:35,0.9931693243644668
莫非我19.38元的康美药业要解套？,4785,13,2015-11-09 13:59:36,0.915973819149797
今天又要大涨？,5255,15,2015-11-09 13:49:52,0.6992999342022765
心向远方，低头看路……,10339,38,2015-11-08 23:44:15,0.983693159459712
网管，我随便发个打趣的帖子，你删，发个调侃的,4337,10,2015-11-06 22:07:38,0.07596812451222568
亮剑,126444,191,2015-11-05 17:54:39,0.6513913997974997
康美药业:中药材流通龙头,10346,16,2015-11-04 02:03:30,0.5531730944582068
大家来说说雨浓007，今年康美启动前他就跟疯子,6334,24,2015-11-06 09:43:29,0.8054656896509265
下周一大跌，重启IPO了！,5643,17,2015-11-06 17:17:01,0.022163055751442395
实事求是,61108,103,2015-11-05 14:40:15,0.2500000000000001
大来吞粪自尽吧,3666,16,2015-11-05 15:15:02,0.5103133612494947
来吧，来吧，大家一起骂康美。。 今天看大盘红,3353,13,2015-11-05 19:32:37,0.5159943984026849
股市将迎来春天，中长线布局可以开始！康美持股,5826,23,2015-11-03 11:57:52,0.985730929136089
纣王太荒唐竟搞了1368个女人,6519,22,2015-11-02 14:43:28,0.09912996985899125
《致康美的短线客们。。》 在康美10.15主力放量,10173,34,2015-10-31 07:42:34,0.9075417818317603
重磅信号！警惕明日将有大巨震,3539,19,2015-11-05 16:18:06,0.7743314735769419
康美药业(600518)大宗交易数据一览(11-04),9724,10,2015-11-04 18:14:13,0.5524166593405974
网管，那个雨浓007，是干什么滴？ 这是股吧，发,2865,9,2015-11-04 11:20:26,0.003694210293189948
明天不跌的票才是好票。,3515,6,2015-11-04 20:47:12,0.055673971772637665
大来，请进，一点疑问。。 大来，以你的水平，,34627,68,2015-11-03 15:34:16,0.07507653879392706
飓风过岗,21916,95,2015-11-04 01:12:04,0.7297953905324696
秋凉晚步,42112,79,2015-10-29 11:07:17,0.8625456944123249
逢低介入，持股待涨,18074,141,2015-11-03 00:20:35,0.9477487154644632
徐翔今天投放看守所后，从不值夜班的所长和教导,2665,9,2015-11-04 07:15:39,0.11570394912684523
累了,2743,10,2015-11-03 23:48:42,0.4962962962962961
600518:康美药业2011年公司债券受托管理事务报,9705,9,2015-11-03 15:45:44,0.22226216702323753
《黎明前的黑暗。。。》 每个人都知道无论黑夜,64038,73,2015-08-27 05:51:54,0.9690887666830366
老兔子后市展望,8954,18,2015-10-30 15:14:16,0.5516106173942099
红日,14930,66,2015-10-31 00:31:15,0.5
大来又一次准确判断出底部，赞一个！风不二错上,9237,11,2015-09-07 13:24:40,0.9604779893661699
牛魔王抖一抖，虱子就掉一地,6218,14,2015-10-27 15:48:27,0.013045270307039392
中信招商利用救市将筹码倒给了证金，王有苦说不,9096,27,2015-10-28 22:17:27,0.9793327211223405
明天重要吗？！。。 康美自从8.27见底12.18后，,7954,32,2015-10-28 22:12:55,0.1176004564321792
2015年三季报点评：主业保持快速增长，互联网医,12373,9,2015-10-29 14:05:53,0.8867489616156843
康美药业业绩点评：主业增长放缓,65590,21,2015-10-29 09:32:22,0.9005583153315202
合理配置胜过孤注一掷,9557,9,2015-10-29 15:02:32,0.913310749419963
康美药业前三季净利增4成 证金汇金合计持股4.77,10708,14,2015-10-28 16:54:29,0.5109095849721322
反复斟酌，海信电器后市仍可为,3813,15,2015-10-28 14:33:29,0.7310482748969069
今天又给它几耳光，打的啪啪响，一天狂吠四渡赤,5452,38,2015-10-28 15:35:37,0.018862340640657616
仙人指路,22802,143,2015-10-28 15:07:16,0.7901094453202276
康美药业净利增长四成 汇金证金持股,6346,8,2015-10-28 21:23:45,0.7016909093708338
明天又要跌5%左右，立贴为证！,4651,21,2015-10-28 18:30:56,0.24388238053935407
再论康美药业,37885,28,2015-09-29 16:34:30,0.7558787994838869
600518:康美药业2015年第三季度季报,19142,38,2015-10-28 16:27:21,0.8977242889902268
大来同志、大来村长！哥们看见你发的帖子就好笑,3358,9,2015-10-28 01:51:43,0.0878602489471666
再见了，17。26元。,39021,117,2015-10-27 08:42:14,0.509953615171273
四渡赤水！,12914,69,2015-10-28 11:25:15,0.12111853039972897
这树上到底是三只乌鸦？还是三只喜鹊？,7643,21,2015-10-27 15:43:39,0.7383506378503549
无厘头的下跌就一个字---买！,23215,33,2015-10-27 11:02:45,0.6850697142926646
儿子每天心思都在玩游戏，都是高中了。我教育他,13778,13,2015-10-25 22:24:15,0.9816230362155932
这两天吧里瑞庆大来一会叫喊秋收将尽，一会高呼,5057,21,2015-10-25 17:04:39,0.526229157014715
大来村的一天,9015,42,2015-10-26 15:44:28,0.36206193672281883
大来对康美10月26日（周一）开盘分析，预判股票,145674,108,2015-10-25 21:58:40,0.8484342792031092
熊市中医药股彰显牛股风范,10496,23,2015-10-22 11:10:55,0.9866187232376814
昨日霜降，秋收将尽,16639,37,2015-10-24 11:15:34,0.9140390339682678
刚刚市场急跌，正打算减仓。 一朋友突然给我说,13545,21,2015-10-21 17:01:34,0.6279712927893412
蜗牛也是牛（续一）,24529,103,2015-10-23 11:31:28,0.5755853866453473
蜗牛也是牛,91227,238,2015-10-21 07:17:30,0.39138365448970214
向坚持价值投资的投资者致敬！,6227,25,2015-10-12 11:41:39,0.9991919548243582
康美药业联手广州中医药大学签署战略合作协议,6794,12,2015-10-21 16:18:17,0.9393805108948564
不知道有多少人真的涨跌宠辱不惊，坚持持有康美,10462,30,2015-10-21 19:37:13,0.016216142128470223
康美药业与广中医签战略合作合同,5538,7,2015-10-21 08:51:31,0.907588125534158
大来那么卖力，操盘手无疑！,12657,27,2015-10-20 01:27:57,0.5543829781895521
小美长期投资的基础,24015,19,2015-10-19 13:57:01,0.8399891873230023
600518:康美药业关于与广州中医药大学签订战略,64332,39,2015-10-20 18:24:47,0.9888219758941436
康美健康云首个智慧养老项目北京落地,8370,11,2015-10-20 16:30:46,0.9998714103008722
上周四上个厕所涨停了，今天特意多喝了好多水,4975,31,2015-10-20 11:05:54,0.23019966669977243
今天的操作策略。,61898,55,2015-10-20 08:33:30,0.7804038850064997
你怕吗？,24233,43,2015-10-16 14:57:14,0.5
主力如果现在离开，他根本就没有盈利！,48649,52,2015-10-19 11:14:29,0.3475093650203237
今天16.7追高了，怎么办,8634,25,2015-10-16 15:10:01,0.2951240317207794
600518:康美药业2014年度第一期短期融资券到期,16823,16,2015-10-15 15:54:11,0.6678615829518515
22倍多的市盈率及对药谷憧景的破灭康美不再吸引,10932,19,2015-10-13 23:13:54,0.9394365250554121
康美药业今日超大单流入排名第11名(10-15),9963,3,2015-10-15 16:10:44,0.7983148450763635
和配资佬说拜拜。。。 曾经疯狂的上涨有你们的,11702,30,2015-09-28 11:20:07,0.463871912309328
龙终归就是龙！,6516,20,2015-10-15 14:14:18,0.9327809606312494
解密王的女人,42415,40,2015-09-09 13:49:28,0.9426284252983212
今天买了康美，非常好！,5158,10,2015-10-15 14:15:47,0.8968447407622085
康美在积蓄能量，后市爆发可期！,7186,15,2015-10-12 22:11:19,0.9278523599668808
康美药业，你让我泪流满面！,4492,11,2015-10-15 14:20:56,0.8604963516722475
康美药业(600518)融资融券信息(10-14),5846,1,2015-10-15 08:18:33,0.9403317027800453
康美接下来的操作策略,67819,31,2015-10-08 09:59:31,0.8328324181587213
23.5的本，现在已经没有任何顾虑啦！,4970,15,2015-10-14 16:57:54,0.8182313426953005
E药谷今天成交102亿元,5944,19,2015-10-13 21:11:01,0.2234438251969626
道长割肉保利地产,卖出双鹤,卖出宁波韵声,全仓,6021,17,2015-10-14 11:33:44,0.4931211937725978
请大家擦亮眼睛，康缘药业进入了最好的买点区域,10448,18,2015-09-17 15:29:10,0.12146372221489066
600518:康美药业关于中国证券金融股份有限公司,55859,49,2015-08-20 16:07:14,0.9969420184581627
关于康美股票下一步趋势的争论帖（欢迎大家来发,82038,65,2015-10-09 10:22:24,0.873321159446611
完了，完了，全完了，满仓加融资被套。。。终于,30637,54,2015-08-24 14:40:35,0.952787038446325
600518:康美药业2015年度第二期短期融资券发行,12286,17,2015-10-12 15:51:34,0.8151421385124032
盈利的保存盈利最重要，没有盈利的生存下来最重,5441,12,2015-09-23 15:25:36,0.214363055573624
好股票能逆势,9161,23,2015-09-23 09:50:14,0.8225132240156915
诺奖的获得为中医中药行业打开了前所未有的成长,19899,22,2015-10-08 07:39:19,0.9899189954173779
大来对股吧中最近顶大来帖的几点申明,31316,38,2015-09-30 10:27:04,0.13947151933826507
买哪些股真的很纠结，华润双鹤比较抗跌，但上涨,7715,13,2015-10-02 00:09:53,0.36991310621145024
康美公司：现在的股市即将反转；别有用心的人又,9501,14,2015-10-01 17:49:46,0.9140515834804617
老婆预产期是十二月，奶粉钱都在里面，良心在哪,10110,17,2015-09-09 16:43:46,0.5022334587167002
你要耐心，再耐心一点。,50025,87,2015-09-29 10:18:51,0.6769674233725158
基本可以确定的是，自救行情已经悄然展开了,12543,22,2015-09-29 10:41:10,0.999404993048565
有图有真相CCTV-1三分钟播报的康美智慧药房,17262,51,2015-08-25 00:03:19,0.9971104861933269
业绩靓丽，线上下齐头并进,18039,17,2015-08-28 13:30:59,0.9763428616527597
康美最新利好消息汇总,7106,23,2015-08-23 09:02:50,0.416700584402958
单针探底,9992,32,2015-08-27 16:43:02,0.4737672181921908
闲坐小窗读周易，不知秋来已多时,94293,56,2015-09-15 09:50:33,0.8761537149307411
康美你加仓了没？,7640,18,2015-09-22 11:30:56,0.4415738984498715
注意：明天康美要变盘了。,14897,57,2015-09-28 15:57:39,0.20050224803966632
为互联网+新业态找到赢利模式——康美15年中报,20110,20,2015-08-28 08:54:19,0.8340311518490972
摘下你的盖头来——再议康美互联网+赢利模式,68150,53,2015-08-31 20:40:56,0.7649417443550209
康美药业中报解读，业绩有啥亮点,32305,15,2015-08-28 13:32:34,0.9869806501196011
康美药业联手人保资本进军金融租赁,7869,8,2015-09-15 03:28:43,0.998501121620996
康美联合天猫医药观馆推鲜补 新开河鲜参热卖,13176,21,2015-09-09 14:27:57,0.9767790825428379
风口上的互联网＋医疗 9月26日晚，CCTV-2财经频,11396,18,2015-09-27 08:50:36,0.040613151470467956
2015年中报点评：主业快速增长，互联网医疗战略,12372,9,2015-08-31 17:02:04,0.9914282153321343
转：康美药业之大数据分析：未来三年股价将会实,11687,13,2015-09-02 10:59:54,0.9963511297082117
康美药业董事长马兴田：全产业链是“互联网 中,28260,32,2015-08-24 19:26:28,0.9979765189994168
做为中长线的价值投资者，康美16元之下可以分批,60604,39,2015-08-25 08:17:02,0.9754960097051348
完成 T 任务,6308,17,2015-09-21 14:56:22,0.8214285714285715
持有康美考验耐心！,5238,12,2015-09-12 10:30:02,0.7984357216912114
康美药业助力青海加速打造“互联网 大金融 大健,9432,8,2015-09-15 00:37:33,0.999881068861443
600518:康美药业关于短期融资券获准注册的公告,26661,24,2015-09-24 16:04:35,0.7563144426771511
青海省委书记骆惠宁到康美（玉树）中药城调研 ,8780,23,2015-09-07 02:17:27,0.5549506628559686
事件点评：签订金融服务战略合作协议，打造新金,22478,12,2015-09-15 16:09:19,0.9506161589765112
估值杀仍在继续,18395,25,2015-09-14 14:15:56,0.5570892336122257
重大事件快评：设立金融租赁公司进入大金融领域,12262,16,2015-09-15 16:09:19,0.9998516223856302
对：周小川目前股市调整已大致到位的解读,35983,73,2015-09-06 10:35:13,0.9913650978113717
600518:康美药业关于与青海省人民政府和人保资,90968,32,2015-09-14 17:02:43,0.7895719740606861
康美药业：证金及汇金合计持股8.85%,126568,75,2015-08-20 16:14:22,0.471891618934433
大来加仓，滚动操作,137589,148,2015-08-26 10:13:32,0.36157170340452716
大来祝福股友们中秋佳节快乐！,4475,11,2015-09-27 18:59:58,0.9949852714204424
给点信心，还是T,4572,13,2015-09-28 15:12:21,0.8941076406307307
大来至康美主力的几句忠告：,24665,28,2015-09-24 11:04:16,0.673374818588646
《看电影》 今天晚上，看了个《港囧》。。 电影,7701,12,2015-09-25 23:08:18,0.9634149956756527
必须正视的问题！怎么办？,7479,26,2015-09-24 16:28:06,0.5204134678226264
夜观天象，康美今天会爆涨！ 涨多少？。。最少,8181,44,2015-09-24 09:12:43,0.7746206681445065
主力：证明一下你的存在可好？,5737,18,2015-09-24 14:33:43,0.5771884417664254
等待，是另一种坚持。,5277,12,2015-09-23 13:14:23,0.670119512548517
底部的特征是什么？,19658,30,2015-09-02 13:41:41,0.583847808450812
康美药业增长能力在快速衰退，估值很贵,40047,45,2015-09-20 06:44:27,0.9972371582789626
今夜，你并不孤单，黎明，即将到来！,51893,62,2015-08-28 00:37:52,0.9737129238640727
见证奇迹，2：32涨停,3392,18,2015-09-22 11:19:18,0.9517895985727339
继续晒,3661,11,2015-09-22 10:36:10,0.6666666666666666
美国暂不加息是利好？,15962,18,2015-09-18 07:11:09,0.18402096390911094
等的好辛苦,3267,17,2015-09-21 10:54:35,0.8865757364216684
麦金利关杰灵被退运 康美药业并购后遇难题,10956,8,2015-09-20 02:27:34,0.6444577983307219
B股H股走势的启示,7538,13,2015-09-18 11:02:46,0.17038118817716807
脑子瞬间短路,4975,7,2015-09-18 17:06:18,0.8568467937175434
亏钱容易赚钱难,6506,21,2015-09-17 15:03:35,0.055238885870145915
饕餮盛宴,14968,21,2015-09-02 06:39:14,0.8663872640818208
向无数牺牲的同胞们致哀！,6742,16,2015-09-16 15:26:09,0.9833923505956201
谁在打压康美？,5872,10,2015-09-16 11:52:22,0.8446184808062339
快枪手,3325,15,2015-09-16 09:55:59,0.587115526983807
如释重负,48968,10,2015-09-15 14:34:33,0.890142453148024
折腾与莫名其妙加仓,16370,12,2015-09-14 16:07:56,0.0798400025638979
600518:康美药业关于控股股东股权质押解除及进,84030,24,2015-09-14 17:02:41,0.9399370277307149
康美药业今日超大单流入排名第13名(09-14),25254,3,2015-09-14 16:15:02,0.878228291588111
对于康美药业，你们真的想多了！！,5417,12,2015-09-14 15:56:09,0.6982944260872634
空仓看市场涨跌，心里却十分淡定，无所谓赚赔，,5303,7,2015-09-13 15:31:12,0.01352949648485835
回来看看,5872,13,2015-09-12 12:06:46,0.46328671328671334
今天任务完成,9988,29,2015-09-10 10:45:58,0.5262327818078083
我的操作,5769,25,2015-09-09 09:07:46,0.4411764705882354
为什么要空仓休息,32584,100,2015-08-21 19:01:43,0.16459056626145896
一小得和一小得,16319,12,2015-09-09 15:39:49,0.1551718906600601
越来越没量了，等待美加息后的总崩溃,6628,21,2015-09-08 10:23:40,0.6727627320691343
怪象：中信证券交易端限制买入康美股票数量,35669,20,2015-09-09 10:33:52,0.9485066482896933
真是高处不胜寒啊！我在珠峰上站岗，冻的瑟瑟发,4499,13,2015-09-08 15:01:00,0.28431811742902524
下跌时不断低估底部与上升时不断抬高预期是同一,4761,16,2015-09-08 16:50:53,0.18527511704152466
今天一般般,13296,17,2015-09-08 15:05:49,0.5033557046979866
今天,7497,30,2015-09-07 09:48:49,0.5262327818078083
换一种思考,61306,59,2015-09-01 16:00:55,0.9083303534793449
今晚中金所关门打狗，做空期指的下周一得破产了,13321,21,2015-09-02 22:16:38,0.12011263396709226
本人初步判断仁智十之八九是泽熙的托,10801,20,2015-09-03 08:31:23,0.99770352184548
小长假后做好补跌的准备,45460,46,2015-09-02 09:33:36,0.24255241144553974
周一期指多头不平仓的话，大盘将千股涨停,9795,11,2015-09-04 17:29:41,0.17608301529733772
第二波救市观察,11554,17,2015-09-02 12:40:33,0.9357835289909495
无耻的市场人士,7151,12,2015-09-05 11:50:44,0.23281694296522792
关于今天中金所限制股指期货,16244,49,2015-09-02 23:17:34,0.44767845850986676
8月3日预判的估值杀，远超老兔子预期,17521,25,2015-09-01 17:06:40,0.22327457871188194
要不是证金护盘，康现在应是17倍市盈率,22122,22,2015-09-02 00:09:32,0.07835382688273551
扣非净利润增长40.9%，互联网+战略持续发力,17590,15,2015-08-28 16:51:09,0.9917622774472356
康美药业(600518)融资融券信息(09-01),45084,9,2015-09-02 08:11:53,0.9403317027800453
马氏家族持股100%质押，若爆发金融危机必破产。,34403,50,2015-08-31 22:01:42,0.9999494689615956
道长今天又割肉了,17026,19,2015-09-01 15:09:47,0.5455082507144493
小美终极策略 放弃高抛低吸和平移换股战术，以,14841,21,2015-08-28 06:00:07,0.8646830247362032
今天杯具啦,18825,54,2015-09-01 10:01:38,0.4653234779087303
2015中报点评：主业稳健 看好外延,46217,14,2015-09-01 08:21:27,0.2840128961734356
周一操作提示,86693,101,2015-08-28 23:11:39,0.3243805361855413
国家队出手，康美今日免陷厄运,5302,10,2015-09-01 15:58:44,0.9880874902795055
康美药业(600518)融资融券信息(08-31),7255,6,2015-09-01 08:12:48,0.9403317027800453
有人听吗？,25012,105,2015-08-28 14:48:17,0.6171147821275744
已满仓+融资,14019,42,2015-08-28 14:10:30,0.6664630316526944
2015年中报点评：业绩增长靓丽，互联网+战略持,16838,15,2015-08-31 14:15:15,0.9997519351409456
康美药业 股权质押存量2.7万亿 面临质押平仓风,8735,12,2015-08-31 17:58:18,0.99507080933201
许冬谨增持动机探究 人怕出名猪怕壮。这则中国,7881,17,2015-08-30 14:43:33,0.9996370309831489
康美中药全产业链，仍处烧钱阶段,25980,14,2015-08-31 10:07:25,0.9146386291381606
大盘基本企稳,4450,11,2015-08-27 17:47:44,0.7000918255046921
许冬谨增持的目的是什么？,31044,37,2015-08-29 23:52:16,0.9690934444910467
18元左右以上套牢了庞大的散户,35241,39,2015-08-28 13:23:53,0.7376583191795887
不要被几个空头大师吓着，多方该有所做为了,11771,15,2015-08-30 00:00:23,0.9427597544396281
格力康美等待奇迹再现，机会总是留给有准备的有,9400,14,2015-08-30 01:40:43,0.9888701379225512
康美药业(600518)融资融券信息(08-28),6756,5,2015-08-29 07:52:37,0.9403317027800453
康美药业(600518)融资融券信息(08-27),8120,9,2015-08-28 08:42:53,0.9403317027800453
久盘必跌！,14750,40,2015-08-21 15:15:32,0.4737672181921908
无量，康美的故事随着中报的披露也快结束,79142,79,2015-08-20 12:04:47,0.8640537640856238
【讨论】动态市盈率18倍的医药股你会投资吗？,92989,51,2015-08-27 09:40:08,0.9382879952235971
600518:康美药业2015年半年报,57298,31,2015-08-27 23:27:39,0.5918117519477242
600518:康美药业2015年半年报摘要,30306,46,2015-08-27 23:27:19,0.796578396443777
扣非0.325与我之前预测不差分毫,7151,13,2015-08-27 23:53:09,0.022607505455533805
回来看看,7799,31,2015-08-26 10:53:28,0.46328671328671334
股票真的很简单！,68592,43,2015-08-26 19:30:48,0.9146395961133132
总感觉康美有好事要发生。,113930,87,2015-08-27 08:56:55,0.8540315088697336
8.27收评：短期从大盘趋势上来看反弹上涨欲望很,4184,3,2015-08-27 20:52:14,0.3439081858764156
8.26收评：底是否已经寻到？,11725,7,2015-08-26 20:59:32,0.3964031815227781
业绩出来了,27107,33,2015-08-27 20:28:31,0.7499999999999999
康美药业(600518)融资融券信息(08-26),12172,16,2015-08-27 08:17:30,0.9403317027800453
小美本月月线是十年来最痛苦地,4526,17,2015-08-27 14:04:17,0.48106969517953146
我很奇怪，怎么那么多人卖呢？都赚钱了？,4335,18,2015-08-27 10:06:08,0.37918099463809896
康美药业今日超大单流出排名第17名(08-26),17286,3,2015-08-26 16:07:17,0.655335082106707
赌一把！短线全部杀进！满仓！。。,7266,27,2015-08-26 12:48:01,0.6314517592735389
中药材价格未来将小幅震荡,9457,4,2015-08-25 23:43:37,0.9449611258439231
明天还有人抛吗，我要。,7093,17,2015-08-25 18:30:55,0.38787419328132355
唯恐天下不乱者都抛过瘾了,5950,19,2015-08-25 10:40:01,0.9688640605497305
康美药业今日超大单流出排名第6名(08-25),17031,25,2015-08-25 16:09:17,0.6256258817166271
黑色周一的重演，是机会的到来还是更大的危机？,4365,2,2015-08-25 20:33:39,0.9977715167346789
至股吧管理员！,2687,9,2015-08-26 11:14:59,0.11395766471726465
为什么3373将会失守,32062,61,2015-08-22 12:03:51,0.7511979728179782
明天的操作。。。 夜观天象， 周一大盘一定会是,32416,35,2015-08-23 21:08:08,0.13821728765494912
都还好吧,3900,10,2015-08-23 20:33:17,0.7193711936262475
《吹尽狂沙始到金。。。》 康美今晚公告，证金,15845,28,2015-08-20 21:14:45,0.49258649172914504
抄底,19526,66,2015-08-24 10:20:38,0.3750780384166793
*重要提示,44042,56,2015-08-23 22:39:08,0.4326923076923078
个人预测：大盘碰到3373出现反弹，行情两到三天,16755,15,2015-08-23 18:17:26,0.9217341074462004
CCTV1的10点新闻联播刚刚大篇幅播了康美的智慧,7117,14,2015-08-24 22:27:29,0.9659361306401789
聊聊大盘。。 大盘躺在手术台上，K线图很微弱，,3653,11,2015-08-24 19:18:48,0.7688541196232823
18的本！10个点没了！大家都套了几个点了？,6756,29,2015-08-24 13:29:42,0.18796499050649473
大家，不要慌，打开板了，有可能红，大家赶快炒,3762,12,2015-08-24 13:51:53,0.09417730858805162
康美药业 注意风险，出现缩量涨停，延续强势状,3730,22,2015-08-21 20:07:01,0.8598962922307314
康美药业在未来某一点会不会爆发！,5884,30,2015-08-21 16:04:09,0.9562931432122224
周一开始大风险来临、请注意安全,23722,36,2015-08-21 23:53:20,0.5088475355015658
其实长远来看康美已被证金毁，抗涨将成今后较长,78061,62,2015-08-20 22:05:37,0.45572280222764583
本周e药谷成交316亿,31246,55,2015-08-21 23:29:58,0.564133386765743
康美期货交易所快开了，大家还能顶得住不,9972,24,2015-08-23 08:34:55,0.62518499451423
康美现价对应2017年估值仅12倍市盈率,10465,13,2015-08-22 13:38:03,0.2439794192223591
投资是一个系统工程,9235,19,2015-08-21 13:40:47,0.8472538073347042
该企业很谦钱，不过复权一下股价达到七百七十多,5686,15,2015-08-23 11:05:53,0.9953210780630094
主力拼命流出，无法判断后市。,5484,29,2015-08-21 12:59:07,0.5159738541174659
【讨论】康美药业小幅收跌 王的女人还能碰吗？,8561,10,2015-08-21 16:34:52,0.8731595973918697
【讨论】医药股能否抗击熊市的下跌风险？,11253,4,2015-08-20 14:46:55,0.9721097229250573
康美药业：汇金证金持有公司3.89亿股,20514,11,2015-08-20 16:34:25,0.23613055856473864
是康美药业保住了我的一点点本，让我有翻身的机,4567,7,2015-08-20 18:30:49,0.8232965200120137
热烈庆祝汇金大举进驻康美,18808,14,2015-08-20 14:33:01,0.595123053627297
