富得 占 比降 加点 仓,0.142847829926 0.857152170074
浦发银行 年度 业绩 快报 公告,0.750321932189 0.249678067811
两融 余额 增后 首降 资金 持续 流入 银行 股,0.251921640938 0.748078359062
首份 年 业绩 快报 浦发银行 净利润 亿增,0.424186907037 0.575813092963
熔断 机制 保护 买 低 估值 明天 买,0.112730765275 0.887269234725
一名 股票投资 感兴趣 散户 此文,0.333615517011 0.666384482989
浦发银行 去年 净利 亿 同比 增,0.0999124110606 0.900087588939
再见 展望 大盘 解读,0.333615517011 0.666384482989
浦发银行 发布 业绩 快报 去年 净赚 亿元,0.200179289301 0.799820710699
那道 小学 数学题 公布 答案,0.100073948882 0.899926051118
热烈庆祝,0.500354733537 0.499645266463
再接再励,0.500354733537 0.499645266463
浦发 跌破 元,0.238054166995 0.761945833005
讨论 熔断 机制 银行 股才 具备 投资 价,0.19979603411 0.80020396589
月 日 浦发 第一家 公布 年报 快报,0.090816178546 0.909183821454
炒股 改变,0.500354733537 0.499645266463
万打 新 买 浦发银行 赚 元 股票 下跌 亏,0.0342248863146 0.965775113685
浦发银行 发行 股份 购买 资产 暨 关联 交,0.181895865165 0.818104134835
浦发银行 修订 公司章程 获 中国 银监会,0.31261211754 0.68738788246
空仓 神奇 买 股,0.105381550198 0.894618449802
上涨 之时 手慢 买不到,0.500354733537 0.499645266463
年前 一波 主升 浪要 把握,0.800298573535 0.199701426465
杭州 银行 上海银行 发行价 市盈,0.500354733537 0.499645266463
小散 榔头 敲醒 永不 醒,0.500354733537 0.499645266463
榜样 力量,0.500354733537 0.499645266463
年 浦发 筹码 价格,0.269156668137 0.730843331863
谨记 资金 推动 股价 上涨 定律 改变,0.667015089021 0.332984910979
悲伤,0.200155363372 0.799844636628
懒牛 发布 第一份 阳历年 报年 懒牛 盈利 百分,0.500354733537 0.499645266463
注册 几个 号 不难 难 几个 身份 性格,0.0703098416634 0.929690158337
上午 成交 万手 建议 浦发 休市 一年,0.333615517011 0.666384482989
明年 再战 损失 中 钱花,0.0953224372233 0.904677562777
年底 行情 揭秘 波段 买卖 点 选择 年 月,0.0343663289683 0.965633671032
火山爆发 前 银行 板块 野蛮 哄抢 银行 板块,0.34263727118 0.65736272882
主力 机构 能力 打压 浦发,0.500354733537 0.499645266463
加仓 下跌,0.500354733537 0.499645266463
元 浦发 提款 住,0.609844427447 0.390155572553
下午 明天 守得 住 损失 中,0.612689892694 0.387310107306
浦发银行 公司章程 修订,0.500354733537 0.499645266463
小米 鼠 嘴 长,0.521756866899 0.478243133101
浦发 流通 散户 少于 亿股,0.667015089021 0.332984910979
随想 随想,0.250210088691 0.749789911309
浦发 再来一个 举牌 看行,0.500354733537 0.499645266463
四次 举牌 耗资近 亿富德 生命 甘当 浦发银行 二,0.499980722879 0.500019277121
月 日 技术 分析 讨论 趋势 反转 扇形 画,0.0696944819528 0.930305518047
很穷 心中 富有 认清 股市 本质,0.889087893924 0.110912106076
阴谋论 说 万科 事件,0.161057169636 0.838942830364
进 浦发,0.266534382279 0.733465617721
万亿 打新 资金 托底 年线 收 关注 完美 下周 二十 周,0.0136713586405 0.986328641359
险资 养老金 举牌 蓝筹 银行 股是 评,0.667015089021 0.332984910979
年度 结算,0.750321932189 0.249678067811
浦发银行 元见,0.500354733537 0.499645266463
明年 中国 股市 一点 冷思考,0.500354733537 0.499645266463
究结 生命 人寿 第一 股东,0.158023855926 0.841976144074
浦发 极低 成交量 多久 爆发,0.667015089021 0.332984910979
不知 双 眼睛 盯 浦发 想 低价买进,0.874706593221 0.125293406779
生命 人寿 半年前 举牌 ％ 浦发 成功 如生,0.750321932189 0.249678067811
浦发银行 融资 融券 信息,0.142976055464 0.857023944536
浦 发展 评为 负面 穆迪 平安 银行 评级 展,0.00532661474343 0.994673385257
创新 高 指标 背离 回拉 修复 莫慌 均线 层层 支撑 两日,0.706506866638 0.293493133362
老股民 平凡 声音,0.500354733537 0.499645266463
卖出 浦发 很难 买回来 增持,0.500354733537 0.499645266463
买到 时点,0.500354733537 0.499645266463
基金 采用 温柔 手法 不到 筹码,0.100073948882 0.899926051118
浦发银行 奇异 处 一路 持有 亏钱,0.889087893924 0.110912106076
放开 国内 长期 资金 养老金 入市,0.250210088691 0.749789911309
上海 信托 净资产 亿元 卖 亿元,0.0526650963458 0.947334903654
告别 投机 投资 蓝筹 银行 板块 爆发,0.667015089021 0.332984910979
月 日 国内 四大 证券 报纸 头版头条 内容 精华 摘要,0.230622639356 0.769377360644
富德 生命 亿举牌 上市公司 监管 层 重拳 排雷,0.333615517011 0.666384482989
元 买 浦发 铁杆 浦发 铁证,0.179387790353 0.820612209647
月 日 周一 操盘 要点 建议,0.374841433973 0.625158566027
浦发 优质 股才 市场 中 稀缺 品,0.870992727994 0.129007272006
有没有 操作 不好 反,0.222338343246 0.777661656754
浦发 早就 小散 股价 只不过 虚数,0.500354733537 0.499645266463
富德 生命 亿举牌 上市公司 监管 层 重拳 排雷,0.333615517011 0.666384482989
一步 争抢 农行 华电 国际 第一 股东,0.600376340834 0.399623659166
下周 生命 人寿 发布 新增 持,0.200035604909 0.799964395091
猜 浦发 增发,0.333582294167 0.666417705833
保监会 发文 看法,0.667015089021 0.332984910979
王石 内部 讲话 宝能 系成 第一 股东,0.272949505221 0.727050494779
抛出 九九 久入 西藏 珠峰 总算 做 错,0.230835400618 0.769164599382
选择 部份 钱 消费 存 银行,0.0754142424498 0.92458575755
浦发 周 收盘价 创 历史 新高,0.0884806333712 0.911519366629
收购 思考,0.500354733537 0.499645266463
下周 迎来 变 盘点,0.187533925112 0.812466074888
浦发 不发,0.500354733537 0.499645266463
浦发 复制 万科 走势,0.500354733537 0.499645266463
浦发 变得 脏乱差,0.333615517011 0.666384482989
生命 人寿 四度 举牌 剑 指 浦发 第一 股东,0.00844506361075 0.991554936389
浦发 股价 高估,0.500354733537 0.499645266463
亿 市值 浦发 流动性 变得 创业板,0.217505580318 0.782494419682
好股 住 遗憾终身,0.833613224782 0.166386775218
险资 斥资 千亿元 抄底 股 市场 管理层 祭 金牌 防 风险,0.219058798077 0.780941201923
被套 几毛钱 解套,0.500354733537 0.499645266463
浦发 兴业 资产 质量 企稳 趋势,0.142976055464 0.857023944536
盲目 唱 银行 银行 降息 最收,0.444757921094 0.555242078906
明天 开盘 元上 冲元后 回落 至元,0.800274688319 0.199725311681
一阳带 五星 均线 高度 粘合 面临 选择 突破 打新资,0.500354733537 0.499645266463
呓语,0.500354733537 0.499645266463
推演 不良 货款 不动产 银行,0.250210088691 0.749789911309
富德系 耗资 亿 入股 浦发 第一 股东 易 主存,0.0320225749464 0.967977425054
泥沙俱下,0.200155363372 0.799844636628
今日 关注 周二 大盘 预测 操作 要领,0.100087408425 0.899912591575
周 均线 高度 粘合 中线 选择 方向 二十 周线 尚有 三周,0.0679373765 0.9320626235
说 说 收购 万科 宝能 显得 富德人 傻 钱 手法 笨,0.0266504265427 0.973349573457
一根 假 阳线 改变 看法 明天 适时 启动 融资,0.470904527216 0.529095472784
实在 忍无可忍 看着办,0.333582294167 0.666417705833
被套 情 不好受,0.0174265229779 0.982573477022
春风 绿 江南 岸求 下句,0.0769708038631 0.923029196137
想 挣钱 只能 融券 做空 浦发银行,0.266534382279 0.733465617721
星期一 收盘 上涨 忽悠,0.500354733537 0.499645266463
细说 生命 人寿,0.333615517011 0.666384482989
浦发 中国 梅 隆中 长期 股价 至少 元 元,0.238054166995 0.761945833005
富德 生命 人寿 竞价 交易系统 购买 浦发银行,0.200179289301 0.799820710699
回到 次新股 发行 前 平台,0.510431726341 0.489568273659
希望 土豪 领导 看上 苦 逼 老头 兴业 笑,0.000921826421542 0.999078173578
生命 四次 举牌 线 量 柱 语言 做 波段 请 参考,0.000786319975875 0.999213680024
请 接刀 长时间 思考,0.250210088691 0.749789911309
一点 想法,0.500354733537 0.499645266463
休息 照例 重开 分析 贴先 回顾 分,0.107869651534 0.892130348466
安邦 等险 企举牌 有料 前 月 保费 远超 去年 全,0.0316359091888 0.968364090811
发挥 强项 尾盘 砍 仓,0.0769070713001 0.9230929287
富德 生命 人寿 第四次 举牌 浦发 夺位 留 悬念,0.0833389564237 0.916661043576
浦发银行 融资 融券 信息,0.142976055464 0.857023944536
预感 浦发 复制 万科 走势,0.500354733537 0.499645266463
浦发银行 爆发 连续 涨停,0.667015089021 0.332984910979
怪论 浦发,0.500354733537 0.499645266463
生命 人筹 最终 收购 目标,0.0526650963458 0.947334903654
错误 纠错,0.285912423115 0.714087576885
浦发银行 险资 股 市场 一枝独秀,0.100896700758 0.899103299242
诡异 操盘手 法,0.0140689305731 0.985931069427
目标价 倍 市盈率,0.272860504176 0.727139495824
股市 三字经,0.500354733537 0.499645266463
生命 人寿 收购 浦发 路线图,0.333615517011 0.666384482989
探底 反弹 抄 附 周三 关键点 位,0.027013245546 0.972986754454
富德 生命 人寿 再度 增持 浦发银行 持股 秘密 何在,0.200179289301 0.799820710699
浦发银行 股东权益 变动 提示 公告,0.142976055464 0.857023944536
浦发 股友们 股友 记得,0.111207029323 0.888792970677
生命 人寿 聪明,0.333615517011 0.666384482989
讨论 浦发 明日 行情 至关重要 小散 应,0.222183171913 0.777816828087
部份 操作 赚少,0.500354733537 0.499645266463
买入 浦发银行 理由,0.333615517011 0.666384482989
浦发银行 详式 权益 变动 报告书,0.200155363372 0.799844636628
卖出 浦发 财富 过不去,0.333582294167 0.666417705833
跟我来,0.500354733537 0.499645266463
浦发银行 富德 生命 人寿 四度 举牌 持股 增至,0.200179289301 0.799820710699
生命 人寿 还会 增持 增持,0.333615517011 0.666384482989
用心 写 一贴 删除,0.217556496028 0.782443503972
做 港股 港股 分红 除权,0.375262553154 0.624737446846
浦发银行 今日 超大 流入 排名第 名,0.299668489751 0.700331510249
浦发银行 简式 权益 变动 报告书,0.0769708038631 0.923029196137
浦发银行 今日 超大 流入 排名第 名,0.299668489751 0.700331510249
浦发银行 大宗 交易 数据 一览,0.400304727217 0.599695272783
,0.500354733537 0.499645266463
成交量 浦发 涨毛多 一股 牛,0.100020098643 0.899979901357
浦发 涨到 元,0.3845971501 0.6154028499
生命 人寿 持股 摆出 一幅 上海 国,0.0102963060933 0.989703693907
损失 大不应 分仓到 兴业,0.500354733537 0.499645266463
牛 操盘手 干 价值 投资者,0.00331196249687 0.996688037503
天来 每次 天线 破天 天 佩服,0.893144627539 0.106855372461
猜 星期一 买 价,0.0803102461338 0.919689753866
盘前 分析 开盘 锁定 直播,0.500354733537 0.499645266463
爱 浦发 胜过 爱 老公,0.680810059288 0.319189940712
估计 小秘书 元 时 满仓 满融,0.123085391975 0.876914608025
周一 做 策略 附 个股 布局 方向,0.130527965976 0.869472034024
任何理由 妖股 同行,0.500354733537 0.499645266463
不让 发贴 说 故事,0.0457830865358 0.954216913464
浦发 里 老面孔 越来越少,0.222338343246 0.777661656754
有个 穷人 很穷 富婆 可怜 善心,0.333615517011 0.666384482989
险资 举牌 个股 个股 近期 股价 涨幅 超,0.236557287926 0.763442712074
浦发,0.500354733537 0.499645266463
银行 人民币 受益者 银行 股将,0.500354733537 0.499645266463
记否 复合 增长率 威力 闲庭信步,0.750321932189 0.249678067811
博弈 思考,0.500354733537 0.499645266463
抛盘 雅戈尔,0.333615517011 0.666384482989
两个,0.500354733537 0.499645266463
月 日 热烈庆祝 浦发 再创新高,0.230622639356 0.769377360644
股市 丛林 小小的 失误 成败 生死,0.750321932189 0.249678067811
降温 下跌 机率,0.500354733537 0.499645266463
浦发银行 今日 超大 流出 排名第 名,0.124794749927 0.875205250073
我怕 忘记 耐心,0.500354733537 0.499645266463
真心 希望 浦发 上涨 带动 银行 板块,0.100073948882 0.899926051118
神奇 无量 上攻,0.667015089021 0.332984910979
浦发银行 发布 跨境 电商 金融服务 方案,0.500354733537 0.499645266463
人民币 入篮 股市 上涨 倍,0.428772497266 0.571227502734
擦亮眼睛 赌市 中 托市 诱惑,0.240233038342 0.759766961658
抢 股权 超级 得来 倍 市盈率 混混,0.450055117668 0.549944882332
拖 时间 答应 贴图,0.250210088691 0.749789911309
大盘 一点 看法,0.333615517011 0.666384482989
买入 银行 蓝筹 抓住 历史 机遇,0.333615517011 0.666384482989
不见 浦发 含金量 浦发 价值 终将,0.363826390146 0.636173609854
语,0.0909151855756 0.909084814424
周三 方向性 抉择,0.667015089021 0.332984910979
洗盘 坚定 扛不住 走 一大批,0.800202987663 0.199797012337
超大 资金 买 巨量 換手 后市 发展 耐人寻味,0.259416950753 0.740583049247
金秋 启示录 值得 期待 十一月,0.162841456215 0.837158543785
银行 利空 放开 存款 利率 浮动 上限 缩减 存贷,0.00147829667291 0.998521703327
浦发 兴业银行,0.500354733537 0.499645266463
数据 银行 排名 权重 讨论 最终版,0.333615517011 0.666384482989
市道 中 投资银行 股 股市 中 另类,0.175387708002 0.824612291998
产业资本 持续 出手 斥资 逾 亿元 增 持家 公司,0.0322323592033 0.967767640797
今日 浦发银行 量 价齐升 股价 屡创 历史 新高 有感,0.0129668777981 0.987033122202
浦发 强 参与,0.947565591305 0.052434408695
产业资本 持续 出手 斥资 逾 亿元 增 持家 公司,0.0322323592033 0.967767640797
人寿 增持 浦发银行 增持 浦银 集团,0.333615517011 0.666384482989
若干天 前 浦发银行 公布 优先股 分红 方案,0.20671194438 0.79328805562
浦发 散户 股价,0.500354733537 0.499645266463
数据 银行 排名 权重 讨论 第一次 修改,0.333615517011 0.666384482989
未来 年 股 投资 标的,0.0583040645049 0.941695935495
暴跌 原因,0.500354733537 0.499645266463
数据 银行 排名 权重 讨论,0.333615517011 0.666384482989
明知 危险 要守增,0.500354733537 0.499645266463
日线 级别 巨阴 早就 现过 关注 时 周线,0.166614345888 0.833385654112
德 马克 老兄,0.2500417702 0.7499582298
完 浦发,0.192156264209 0.807843735791
避谣 浦发 股票 代表 看好,0.333615517011 0.666384482989
浦发银行 融资 融券 信息,0.142976055464 0.857023944536
新 加速 逼空 再创新高 后应 权重 应发力,0.07506598946 0.92493401054
买 股 持股 休息 总,0.0728019636688 0.927198036331
浦发银行 今日 超大 流入 排名第 名,0.299668489751 0.700331510249
主力 丑陋 嘴脸 终于 暴漏 无疑,0.0322603806227 0.967739619377
浦发银行 试水 科技 金融,0.250210088691 0.749789911309
生命 人寿 进场 扫货,0.200179289301 0.799820710699
踏空 浦发 毛钱 怎办,0.250210088691 0.749789911309
尾盘 筹码 富德 生命 人寿 吃掉 筹码 越,0.200059573793 0.799940426207
想 赋诗 一首 可惜 江郎才尽,0.266534382279 0.733465617721
纪念碑,0.333615517011 0.666384482989
加速 浦发 上涨 清理 浦发,0.333615517011 0.666384482989
小秘书 立正 稍息 敬礼,0.889073156371 0.110926843629
哭哭 哭,0.667015089021 0.332984910979
祝贺 浦发 新高,0.833613224782 0.166386775218
亿举牌 浦发 亿要 买 垃圾 公司,0.583605460281 0.416394539719
动员 招行 兴业 责任 回来,0.0769601823804 0.92303981762
人民币 汇率 双向 波动 日趋 浦发银行 助力 企业,0.941288008132 0.0587119918684
持有 浦发银行 懒牛 今日 市值 创出,0.667015089021 0.332984910979
大盘 再创新高 权重 出力 创貌视 强势 难,0.0637358403673 0.936264159633
成本 走 万股 未定,0.20008356627 0.79991643373
浦发银行 海通 证券 股份 有限公司 上海,0.250210088691 0.749789911309
中 生命 人寿 抢筹,0.136496512862 0.863503487138
人弃我取 启动 融资,0.250210088691 0.749789911309
浦发银行 股东权益 变动 提示 公告,0.142976055464 0.857023944536
介绍 一种 操作 模式 合适 所有人,0.444757921094 0.555242078906
临门一脚,0.667015089021 0.332984910979
加速 浦发 上涨 已去 杠杆,0.333615517011 0.666384482989
可怕 小心 不发 节后 拉 巨阴,0.036699868087 0.963300131913
浦发 降级 机构 被迫 出货 生命 人寿 恐 损失 百,0.000172868406182 0.999827131594
下周 字 攻攻 攻 有把握,0.461779658072 0.538220341928
李志林 媒体 讲 鬼话 话 里 中国,0.000541118063186 0.999458881937
蓝筹 银行 股 预测 兑现 东方不败,0.251921640938 0.748078359062
明年初 进胡润 排行 前十,0.0270407738423 0.972959226158
要防 黑天鹅,0.100073948882 0.899926051118
比价 浦发 应 高于 招行 一元 参考,0.0344603231397 0.96553967686
调整 结束 大盘 再创新高 加速 逼空 周二 日线,0.0400258139425 0.959974186058
当拼 老命 找 不到 便宜货 放手,0.0046079510837 0.995392048916
买 浦发 何惧 股灾,0.411999755529 0.588000244471
浦发银行 融资 融券 信息,0.142976055464 0.857023944536
浦发银行 今日 超大 流入 排名第 名,0.299668489751 0.700331510249
寻找 第二只 值得 持有 股票,0.225897681605 0.774102318395
浦发 银行 高价股 理所当然,0.667015089021 0.332984910979
高手 指望 浦发 近期 较大 下跌,0.200179289301 0.799820710699
小秘书 搭讪 骂,0.500354733537 0.499645266463
冀光恒 辞任 浦发 副行长 出任 上海 农 商行 董事长,0.142976055464 0.857023944536
,0.500354733537 0.499645266463
周三 创业板 深调 危机 附 周四 关键点 位,0.0163801760952 0.983619823905
生命 人寿 三度 举牌 浦发 瞄准 银行 牌照,0.857371327475 0.142628672525
满仓 满融 浦发,0.500354733537 0.499645266463
仁兄 愿望 美好 希望 股价,0.0357322881068 0.964267711893
新高 新高 新高 附 周三 关键,0.200179289301 0.799820710699
利空 市值 配售 证 金汇 金 小股民 争利,0.00300689748572 0.996993102514
昨天 错误 错误 估计 明天 错误,0.285912423115 0.714087576885
逃 周一 周二 机会 看图,0.181962637107 0.818037362893
赚点 钱 算 猜 上涨 没想到 涨,0.0237041410868 0.976295858913
浦发银行 优先股 一期 年 股息 发放 实施,0.424186907037 0.575813092963
利好 悄悄的 积累 银行 板块 厚积 发,0.26264813078 0.73735186922
傻 逼 小秘书 说 下跌,0.0309816112634 0.969018388737
周 均线 粘合 中长线 酝酿 变盘 五周 第一次 穿,0.00603026495198 0.993969735048
逾 亿元 产业资本 增 持股 新兴产业 备受 偏爱,0.090865714346 0.909134285654
下周 希望 招手 附 具体分析,0.142976055464 0.857023944536
消息 下周 有望 变盘 走势,0.250210088691 0.749789911309
王亚伟 踩 清盘 线上,0.333615517011 0.666384482989
大盘 浦发 未来 走势 预测,0.333615517011 0.666384482989
银行 薪酬 秘密 中 报 告诉 降薪 潮有,0.00259063268471 0.997409367315
证金 公司 公众 选股 基准,0.333582294167 0.666417705833
月 日 新一轮 下跌,0.090816178546 0.909183821454
月 日 国内 四大 证券 报纸 头版头条 内容 精华 摘要,0.230622639356 0.769377360644
说 浦发 生命 秘密,0.161057169636 0.838942830364
月 日 跳水,0.090816178546 0.909183821454
浦发 高管层 变动 副行长 冀光 恒拟 履新 上海 农商,0.00102736563229 0.998972634368
拥抱 金秋 拥抱 新牛,0.0769814219285 0.923018578071
一种 走法 下跌 中继,0.667015089021 0.332984910979
多重 技术 因素 共振 节点 未来,0.333615517011 0.666384482989
英明 新一届 领导 任期 浦发银行 必创 历史,0.333615517011 0.666384482989
银行 风险 现实,0.500354733537 0.499645266463
还原 真实 市值 配售 特大 利好 证监会 新股,0.529765250478 0.470234749522
买股 情况 合适 耐心,0.348080215476 0.651919784524
浦发 盘中 创 历史 新高 银行 股 春天 要来,0.0695182763442 0.930481723656
浦发银行 第五届 监事会 第四十八 次 会议 决,0.125877319444 0.874122680556
浦发 累 歇会儿,0.0526501831004 0.9473498169
赌 一把,0.333615517011 0.666384482989
有钱 买 浦发 没钱 买 农行,0.104526478714 0.895473521286
三度 举牌 富德 生命 持 浦发,0.333415981163 0.666584018837
猜 收盘,0.333582294167 0.666417705833
算算 流通盘,0.100073948882 0.899926051118
富德 生命 人寿 举牌 浦发银行,0.200179289301 0.799820710699
熊市 操作 要诀 送给 浦发 朋友,0.667015089021 0.332984910979
富德 生命 三度 举牌 浦发银行 至少 耗资 亿元,0.200179289301 0.799820710699
财 联社 消息,0.0454642466334 0.954535753367
月 日 国内 四大 证券 报纸 头版头条 内容 精华 摘要,0.230622639356 0.769377360644
悟空 算不算 妖,0.400268836179 0.599731163821
小秘书 机会,0.400304727217 0.599695272783
射击 之星 一出 争雄,0.923219981725 0.0767800182754
不知 浦发 股价 长期 高于 招行 历史,0.0476427512869 0.952357248713
情绪 比较稳定,0.142976055464 0.857023944536
浦发银行 富德 生命 人寿 三度 举牌 持股 达,0.889235333774 0.110764666226
赢 哈哈哈,0.667015089021 0.332984910979
浦发银行 第五届 董事会 第四十六 次 会议 决,0.0671566390595 0.93284336094
诚实 点 脸 长脸,0.492062791345 0.507937208655
点 承认 赚少 不介意,0.744056367834 0.255943632166
牛 千万别 想 讨论 底 实在 太早 别提 踏空,0.000496669241797 0.999503330758
高瞻远瞩 有木有,0.500354733537 0.499645266463
花猫 年 美国 经历 股灾,0.424186907037 0.575813092963
银行 股大涨 浦发银行 创年 新高,0.500354733537 0.499645266463
浦发 高 分红 免税 市值 配新 净资产 边际,0.210927547133 0.789072452867
浦发银行 冲击 历史 最高价,0.500354733537 0.499645266463
机构 资金 净流入 逾 四成 个股 银行 三 行业 狂吸,0.233158797913 0.766841202087
借低 开回 踩 加紧 调仓换 股敢 低开 抢,0.00377161633012 0.99622838367
生活 股票,0.333615517011 0.666384482989
股市 浅见,0.500354733537 0.499645266463
退市 跌破 发行价 市场 有多远,0.0526650963458 0.947334903654
主力 盯上 手中 珍贵 筹码,0.889073156371 0.110926843629
中国 股市 历史 不长 发展 进程 颇具 相似性,0.200179289301 0.799820710699
法制 中国 点赞,0.667015089021 0.332984910979
终于 回到 原始,0.667015089021 0.332984910979
持股 不动 做 波段 思考,0.782926194858 0.217073805142
小秘书,0.500354733537 0.499645266463
我来 归纳 南行 季报 数据,0.250210088691 0.749789911309
诅咒 没用 阻挡 浦发银行 价值 回归,0.631874250484 0.368125749516
股大涨 乌龙 牛市 李大霄 非 反弹 反转,0.159868985419 0.840131014581
浦发银行 今日 超大 流入 排名第 名,0.299668489751 0.700331510249
,0.500354733537 0.499645266463
卖盘 明显增加 二八 加速 分化 暗藏 信号,0.0103115623814 0.989688437619
兴业银行 你别 拖 浦发 后腿,0.250210088691 0.749789911309
炒 股指 整 炒 讲故事 整 该轮,0.928784237526 0.0712157624744
西子 泪莫尔,0.500354733537 0.499645266463
本周 选择 降 杠杆 希望 明天 更好,0.0270250458441 0.972974954156
花猫 逃走 陷阱 快逃,0.0243955680304 0.97560443197
花猫 告诉 恒生 庄家 太,0.428772497266 0.571227502734
热烈庆祝 浦发银行 元 调整 结束 价值 投资,0.0819052152534 0.918094784747
图论 后市,0.500354733537 0.499645266463
大盘 后市 两种 走势 技术 分析,0.111207029323 0.888792970677
浦发 摇钱树 股票,0.333615517011 0.666384482989
买 几百 股本 证明,0.259416950753 0.740583049247
浦发 季报 股东 分析,0.200179289301 0.799820710699
月 日 浦发 增持 便宜,0.230622639356 0.769377360644
年 第三季度 银行 股 业绩 综合 分析,0.0102090593815 0.989790940619
息差 环比 扩张 带动 利息收入 增长 拨备 水平 充,0.200179289301 0.799820710699
浦发 以高 估值 收购 上海 信托 净资产 净资产 收,0.124958954664 0.875041045336
蓄势 上攻 谱,0.800274688319 0.199725311681
目前为止 成功 躲避 两次 股灾 长期投资 浦,0.0427503056142 0.957249694386
增发 价 抢股,0.0768113844829 0.923188615517
周四 日线 未 收复 收阴 十字星 预示 变盘,0.00613360065226 0.993866399348
浦发银行 三 季报 前瞻 喜 忧,0.0545655835272 0.945434416473
浦发银行 年 第三季度 季报,0.109309221138 0.890690778862
浦发银行 三季度 末 持股 股东 户数 竞猜,0.111207029323 0.888792970677
业绩 算 对得起 看好 股东,0.0943842588541 0.905615741146
浦发 年报 早,0.166780766653 0.833219233347
周三 大盘 阴包 阴 失守 日线 意味着 附周,0.470755514616 0.529244485384
股是 奇葩 反弹 五百 点 有人 大喊 做头 法定 砸,0.592392085771 0.407607914229
博大精深 股市 国学,0.250210088691 0.749789911309
问责 公募 基金,0.500354733537 0.499645266463
欧耶,0.667015089021 0.332984910979
小花猫 进货 唱空 大盘,0.0137016543846 0.986298345615
花猫 卖出 快点 卖,0.250210088691 0.749789911309
冲高 减仓 小心 变字,0.0109898192756 0.989010180724
拜拜,0.500354733537 0.499645266463
大白鲨 网住,0.200179289301 0.799820710699
拜托 股友 做点 好事 多拉 点人 浦发,0.333615517011 0.666384482989
银行 股 理论 市盈率 利率 倒数 免红 利税,0.402491848195 0.597508151805
等待 生命 人寿 第三次 举牌,0.142976055464 0.857023944536
事情 说 三遍,0.0309905876332 0.969009412367
浦发银行 融资 融券 信息,0.142976055464 0.857023944536
买 母鸡 下蛋 盼 长肥,0.0721498644693 0.927850135531
浦发,0.500354733537 0.499645266463
看待 交易 缺陷,0.400304727217 0.599695272783
倒 时间 利剑 空头,0.12505714228 0.87494285772
月 日 卜卦 技术 分析 弱 反弹 结束 明后天 两,0.00742594124676 0.992574058753
浦发银行 发行 股份 购买 资产 暨 关联 交,0.181895865165 0.818104134835
价投者,0.333615517011 0.666384482989
喝酒 谈笑 间 机会 常有 板块 轮动,0.571776024826 0.428223975174
解禁 前夜,0.333615517011 0.666384482989
花猫 挑战书 花猫 银行 蓝筹 时代 明天 见分,0.333615517011 0.666384482989
银行 股 价值 投资 股票,0.0458674477714 0.954132552229
浦发银行 中国证监会 上市公司 并购 重,0.0786689511618 0.921331048838
月 日 预测 本次 反弹 目标 点,0.0460810528127 0.953918947187
兴奋 中 多头 无视 压力 一石二鸟 压抑 中 空头,0.00523525101148 0.994764748989
股海 随笔 希望 理想,0.0769708038631 0.923029196137
银行 股来 年 高 分红,0.0895071219013 0.910492878099
股海 随笔 寻找 成功 阶梯,0.142976055464 0.857023944536
证监会 进一言,0.500354733537 0.499645266463
浦发 收购 证监会 终止 机构 火速 出货 中恐 跌,0.0243742187058 0.975625781294
浦发 提示,0.500354733537 0.499645266463
浦发 值得 一生 拥有 价值 投资 首选,0.2500417702 0.7499582298
风险 风险,0.500354733537 0.499645266463
我来 批 今晚 公告 明天 复牌,0.0624604979169 0.937539502083
浦发银行 发行 股份 购买 资产 暨 关联 交易 申,0.250210088691 0.749789911309
六十日 线 覆盖 缺口 动手 易 早易 迟 补完 缺口,6.52159978478e-05 0.999934784002
不知 哪一天 涨 甩 说 低价 买,0.00242902907735 0.997570970923
晚上 鑫 海汇 海鲜 烧烤 走起 股票 拉美 美哒,0.00154048701982 0.99845951298
明天 迷你 预测 长 点心,0.153797074082 0.846202925918
捡 点 丢点 不信 摸,0.326282336065 0.673717663935
财务 自由 五个 阶段,0.428882357963 0.571117642037
月 日 收评 周评 下周 预测 四季度 预测,0.230622639356 0.769377360644
侥幸 止损 天敌,0.667015089021 0.332984910979
浦发 涨 多会 洗 走,0.0329121624962 0.967087837504
卖出 浦发 送 筹码,0.250210088691 0.749789911309
年前 买入 浦发 天才 十年 买入 蠢,0.032269715155 0.967730284845
本周 股 解禁 逾 千亿 浦发银行 解禁 亿元,0.0403770337965 0.959622966203
猜 收盘价 现价,0.333582294167 0.666417705833
青岛 市民 持 银行卡 卡 离身 连遭 盗刷,0.857261520529 0.142738479471
跑 赢 大盘 系列 思维 中线 操作,0.333615517011 0.666384482989
被套 坚守 旅程 满仓 加满 融,0.965604174585 0.0343958254152
浦发 大跌 庄家 洗盘 操纵,0.333615517011 0.666384482989
热门 出租车 概念,0.857371327475 0.142628672525
月 日 四个 月 本金 损失 接近,0.0475612970881 0.952438702912
普及 自有 资金 融资 操作 订正,0.400304727217 0.599695272783
炒 浦发银行,0.333615517011 0.666384482989
低位 温和 吸筹,0.667015089021 0.332984910979
不想 付出 时间 成本 难 股市 赚钱,0.0434066751858 0.956593324814
股票 一棵 韭菜 心路历程,0.333615517011 0.666384482989
浦发银行 亿限售 股下 周三 解禁,0.100073948882 0.899926051118
平常心 浦发,0.500354733537 0.499645266463
事出 反常 必有 妖 明日 下周一 小心,0.117701296582 0.882298703418
